Raw Gaze R,Raw Gaze L,Gaze Mid X,Gaze Mid Y,Time
|Point2d(x=1.002170, y=0.915933)|,|Point2d(x=1.005905, y=0.854158)|,1.0040377378463745,0.8850452303886414,1580609984.91777
|Point2d(x=0.996783, y=0.917349)|,|Point2d(x=1.003298, y=0.856979)|,1.0000406205654144,0.8871642053127289,1580609984.928691
|Point2d(x=0.997509, y=0.924126)|,|Point2d(x=1.003879, y=0.852098)|,1.0006941258907318,0.8881120085716248,1580609984.940165
|Point2d(x=0.992624, y=0.925084)|,|Point2d(x=0.991346, y=0.856643)|,0.9919851720333099,0.890863448381424,1580609984.951126
|Point2d(x=0.991672, y=0.923896)|,|Point2d(x=0.992689, y=0.852398)|,0.9921802580356598,0.8881471753120422,1580609984.961955
|Point2d(x=0.993216, y=0.918620)|,|Point2d(x=0.993325, y=0.848104)|,0.993270754814148,0.8833616673946381,1580609984.973546
|Point2d(x=0.997542, y=0.919967)|,|Point2d(x=1.001539, y=0.856357)|,0.999540388584137,0.8881620168685913,1580609984.984627
|Point2d(x=1.002361, y=0.928259)|,|Point2d(x=1.002014, y=0.865198)|,1.002187728881836,0.8967282176017761,1580609984.99515
|Point2d(x=1.005716, y=0.929563)|,|Point2d(x=1.001795, y=0.867009)|,1.0037553310394287,0.8982861042022705,1580609985.006678
|Point2d(x=1.002601, y=0.931087)|,|Point2d(x=0.993005, y=0.863610)|,0.9978030025959015,0.897348165512085,1580609985.017668
|Point2d(x=1.000881, y=0.929158)|,|Point2d(x=0.989527, y=0.862897)|,0.995203822851181,0.8960277140140533,1580609985.028512
|Point2d(x=0.996196, y=0.928611)|,|Point2d(x=0.994859, y=0.866692)|,0.9955274164676666,0.897651731967926,1580609985.039948
|Point2d(x=0.997644, y=0.939152)|,|Point2d(x=0.999740, y=0.860552)|,0.9986921548843384,0.8998518586158752,1580609985.050845
|Point2d(x=0.995765, y=0.942691)|,|Point2d(x=0.999629, y=0.862962)|,0.9976967871189117,0.9028265476226807,1580609985.061905
|Point2d(x=0.995348, y=0.942239)|,|Point2d(x=0.996048, y=0.860859)|,0.9956982731819153,0.901549220085144,1580609985.073349
|Point2d(x=0.997147, y=0.930514)|,|Point2d(x=0.991756, y=0.858543)|,0.9944516122341156,0.8945286571979523,1580609985.084256
|Point2d(x=1.000613, y=0.928161)|,|Point2d(x=0.996336, y=0.857401)|,0.9984745681285858,0.8927809596061707,1580609985.095259
|Point2d(x=1.001216, y=0.930804)|,|Point2d(x=0.993261, y=0.857814)|,0.9972382187843323,0.8943094611167908,1580609985.106739
|Point2d(x=0.999558, y=0.929223)|,|Point2d(x=1.008553, y=0.861422)|,1.0040552914142609,0.8953226208686829,1580609985.117666
|Point2d(x=0.994082, y=0.927384)|,|Point2d(x=1.006539, y=0.853387)|,1.000310093164444,0.8903855383396149,1580609985.128465
|Point2d(x=0.996244, y=0.924976)|,|Point2d(x=1.011365, y=0.855499)|,1.0038046538829803,0.8902376592159271,1580609985.139801
|Point2d(x=0.993986, y=0.923171)|,|Point2d(x=0.991949, y=0.854668)|,0.9929671883583069,0.8889192044734955,1580609985.151154
|Point2d(x=0.997681, y=0.928458)|,|Point2d(x=0.994072, y=0.856013)|,0.9958769679069519,0.892235517501831,1580609985.161818
|Point2d(x=0.992042, y=0.929018)|,|Point2d(x=0.987981, y=0.852847)|,0.9900117814540863,0.8909324109554291,1580609985.173243
|Point2d(x=0.994885, y=0.929175)|,|Point2d(x=0.997550, y=0.862473)|,0.9962179362773895,0.8958243131637573,1580609985.184046
|Point2d(x=0.997185, y=0.919081)|,|Point2d(x=0.995983, y=0.863556)|,0.9965838491916656,0.8913181722164154,1580609985.195063
|Point2d(x=0.999950, y=0.921990)|,|Point2d(x=0.996012, y=0.862519)|,0.9979811906814575,0.8922543525695801,1580609985.206782
|Point2d(x=0.994295, y=0.929681)|,|Point2d(x=1.001390, y=0.850448)|,0.9978425800800323,0.8900643885135651,1580609985.217516
|Point2d(x=0.989351, y=0.925213)|,|Point2d(x=0.998395, y=0.854036)|,0.9938732385635376,0.8896243274211884,1580609985.228392
|Point2d(x=0.990831, y=0.933921)|,|Point2d(x=1.001395, y=0.856883)|,0.9961129724979401,0.8954020738601685,1580609985.240548
|Point2d(x=0.988986, y=0.929960)|,|Point2d(x=0.994926, y=0.864046)|,0.9919556975364685,0.8970030844211578,1580609985.250984
|Point2d(x=0.985772, y=0.939743)|,|Point2d(x=0.997207, y=0.863055)|,0.9914894700050354,0.9013994038105011,1580609985.261884
|Point2d(x=0.983003, y=0.922411)|,|Point2d(x=0.999591, y=0.858882)|,0.99129718542099,0.8906468152999878,1580609985.273369
|Point2d(x=0.989416, y=0.923645)|,|Point2d(x=1.002471, y=0.850921)|,0.9959433376789093,0.8872830271720886,1580609985.284255
|Point2d(x=0.992974, y=0.921063)|,|Point2d(x=1.003260, y=0.849805)|,0.9981169104576111,0.8854340314865112,1580609985.295118
|Point2d(x=0.990394, y=0.921936)|,|Point2d(x=1.000694, y=0.862228)|,0.9955439865589142,0.8920823633670807,1580609985.306352
|Point2d(x=0.992525, y=0.917122)|,|Point2d(x=0.995445, y=0.864203)|,0.9939853549003601,0.8906625211238861,1580609985.317451
|Point2d(x=0.994456, y=0.919008)|,|Point2d(x=0.992959, y=0.867563)|,0.9937073290348053,0.8932855129241943,1580609985.328326
|Point2d(x=0.997412, y=0.929136)|,|Point2d(x=0.995004, y=0.858955)|,0.9962080419063568,0.8940454125404358,1580609985.339931
|Point2d(x=0.993220, y=0.927925)|,|Point2d(x=1.002656, y=0.858185)|,0.997937798500061,0.8930553793907166,1580609985.350717
|Point2d(x=0.991830, y=0.927293)|,|Point2d(x=1.003810, y=0.857568)|,0.9978198111057281,0.8924305438995361,1580609985.361663
|Point2d(x=0.991006, y=0.927964)|,|Point2d(x=1.007761, y=0.857477)|,0.9993833303451538,0.8927206993103027,1580609985.373071
|Point2d(x=0.996695, y=0.931048)|,|Point2d(x=1.003349, y=0.870078)|,1.0000219941139221,0.9005630910396576,1580609985.384112
|Point2d(x=0.997697, y=0.932655)|,|Point2d(x=1.001904, y=0.870639)|,0.9998001158237457,0.9016467332839966,1580609985.395126
|Point2d(x=0.996756, y=0.940863)|,|Point2d(x=0.999240, y=0.865185)|,0.9979977905750275,0.9030241072177887,1580609985.406547
|Point2d(x=0.992486, y=0.938021)|,|Point2d(x=1.001863, y=0.850666)|,0.997174471616745,0.8943432867527008,1580609985.41733
|Point2d(x=0.992010, y=0.935038)|,|Point2d(x=1.003063, y=0.847157)|,0.9975360929965973,0.8910975158214569,1580609985.4283
|Point2d(x=0.996253, y=0.920525)|,|Point2d(x=1.003512, y=0.849555)|,0.9998824298381805,0.8850399851799011,1580609985.439879
|Point2d(x=1.001012, y=0.924528)|,|Point2d(x=0.998412, y=0.851197)|,0.9997120201587677,0.8878625631332397,1580609985.450697
|Point2d(x=1.000737, y=0.925522)|,|Point2d(x=0.999561, y=0.850650)|,1.0001490414142609,0.8880857527256012,1580609985.461341
|Point2d(x=1.001061, y=0.928987)|,|Point2d(x=0.994603, y=0.858567)|,0.9978316128253937,0.8937769830226898,1580609985.472818
|Point2d(x=0.997860, y=0.926312)|,|Point2d(x=1.004610, y=0.865378)|,1.001234918832779,0.8958450853824615,1580609985.483845
|Point2d(x=0.994152, y=0.923151)|,|Point2d(x=1.006391, y=0.867105)|,1.0002715587615967,0.8951278626918793,1580609985.495009
|Point2d(x=0.994190, y=0.925651)|,|Point2d(x=1.009568, y=0.863146)|,1.0018789172172546,0.8943987190723419,1580609985.5065
|Point2d(x=0.994308, y=0.924315)|,|Point2d(x=1.009315, y=0.849537)|,1.0018112361431122,0.8869258761405945,1580609985.517546
|Point2d(x=0.997065, y=0.920971)|,|Point2d(x=1.007720, y=0.845837)|,1.0023924708366394,0.883403867483139,1580609985.52795
|Point2d(x=0.988669, y=0.923225)|,|Point2d(x=0.997258, y=0.847157)|,0.9929631352424622,0.8851909637451172,1580609985.540023
|Point2d(x=0.985342, y=0.926706)|,|Point2d(x=0.952453, y=0.849991)|,0.9688974022865295,0.8883487284183502,1580609985.550941
|Point2d(x=0.973586, y=0.945558)|,|Point2d(x=0.895115, y=0.849881)|,0.9343507587909698,0.8977195918560028,1580609985.561621
|Point2d(x=0.851243, y=0.879084)|,|Point2d(x=0.870699, y=0.847073)|,0.8609710037708282,0.8630787432193756,1580609985.573197
|Point2d(x=0.852403, y=0.886524)|,|Point2d(x=0.853667, y=0.841641)|,0.8530347645282745,0.8640823662281036,1580609985.583983
|Point2d(x=0.851848, y=0.889980)|,|Point2d(x=0.843225, y=0.849565)|,0.8475369215011597,0.8697722554206848,1580609985.594898
|Point2d(x=0.850186, y=0.889032)|,|Point2d(x=0.846979, y=0.849722)|,0.8485827147960663,0.8693771064281464,1580609985.606265
|Point2d(x=0.848296, y=0.899044)|,|Point2d(x=0.843294, y=0.844053)|,0.8457947075366974,0.8715489208698273,1580609985.617474
|Point2d(x=0.848878, y=0.897896)|,|Point2d(x=0.843924, y=0.837543)|,0.8464013934135437,0.8677190840244293,1580609985.628285
|Point2d(x=0.849722, y=0.897981)|,|Point2d(x=0.841904, y=0.836204)|,0.8458133041858673,0.8670925199985504,1580609985.640021
|Point2d(x=0.849606, y=0.886957)|,|Point2d(x=0.842735, y=0.841370)|,0.8461704850196838,0.8641635179519653,1580609985.65078
|Point2d(x=0.849525, y=0.891371)|,|Point2d(x=0.843207, y=0.842728)|,0.8463663160800934,0.8670491576194763,1580609985.66136
|Point2d(x=0.850820, y=0.897173)|,|Point2d(x=0.840615, y=0.844249)|,0.8457172513008118,0.8707107901573181,1580609985.673185
|Point2d(x=0.849932, y=0.893628)|,|Point2d(x=0.842933, y=0.844874)|,0.8464329242706299,0.8692510426044464,1580609985.683977
|Point2d(x=0.845926, y=0.888320)|,|Point2d(x=0.846156, y=0.847576)|,0.8460411429405212,0.8679480850696564,1580609985.694871
|Point2d(x=0.842494, y=0.889264)|,|Point2d(x=0.852251, y=0.846855)|,0.8473725914955139,0.8680595457553864,1580609985.706171
|Point2d(x=0.845732, y=0.893467)|,|Point2d(x=0.857112, y=0.848972)|,0.8514218330383301,0.8712195456027985,1580609985.717289
|Point2d(x=0.850468, y=0.895524)|,|Point2d(x=0.856868, y=0.839215)|,0.8536679744720459,0.8673696517944336,1580609985.728151
|Point2d(x=0.852885, y=0.898975)|,|Point2d(x=0.854406, y=0.844881)|,0.8536457419395447,0.8719279766082764,1580609985.73969
|Point2d(x=0.851692, y=0.900716)|,|Point2d(x=0.853823, y=0.850640)|,0.8527579009532928,0.8756780326366425,1580609985.750652
|Point2d(x=0.848089, y=0.900710)|,|Point2d(x=0.854930, y=0.855051)|,0.8515095412731171,0.8778800666332245,1580609985.761375
|Point2d(x=0.846169, y=0.891512)|,|Point2d(x=0.852296, y=0.853617)|,0.849232405424118,0.8725644946098328,1580609985.772823
|Point2d(x=0.838412, y=0.897538)|,|Point2d(x=0.844918, y=0.848510)|,0.8416648507118225,0.8730239570140839,1580609985.784184
|Point2d(x=0.836410, y=0.896958)|,|Point2d(x=0.840598, y=0.858349)|,0.8385038375854492,0.8776536881923676,1580609985.794764
|Point2d(x=0.830862, y=0.907863)|,|Point2d(x=0.844426, y=0.857397)|,0.8376443386077881,0.8826302289962769,1580609985.80632
|Point2d(x=0.832810, y=0.902387)|,|Point2d(x=0.840013, y=0.857433)|,0.8364116251468658,0.8799101710319519,1580609985.817264
|Point2d(x=0.811222, y=0.909883)|,|Point2d(x=0.818209, y=0.856098)|,0.8147151470184326,0.8829905092716217,1580609985.828061
|Point2d(x=0.790564, y=0.916769)|,|Point2d(x=0.800877, y=0.860313)|,0.7957204580307007,0.8885413110256195,1580609985.839429
|Point2d(x=0.776784, y=0.931419)|,|Point2d(x=0.780262, y=0.864189)|,0.7785227000713348,0.8978041112422943,1580609985.85073
|Point2d(x=0.768077, y=0.929035)|,|Point2d(x=0.773014, y=0.875317)|,0.7705457508563995,0.902176022529602,1580609985.861479
|Point2d(x=0.774543, y=0.924809)|,|Point2d(x=0.774262, y=0.876105)|,0.7744025588035583,0.9004567563533783,1580609985.872977
|Point2d(x=0.775291, y=0.910662)|,|Point2d(x=0.780266, y=0.888419)|,0.7777786552906036,0.8995403051376343,1580609985.883761
|Point2d(x=0.775548, y=0.916534)|,|Point2d(x=0.779286, y=0.886459)|,0.7774167358875275,0.9014966487884521,1580609985.894773
|Point2d(x=0.773382, y=0.914860)|,|Point2d(x=0.780049, y=0.886104)|,0.7767155468463898,0.9004819989204407,1580609985.90562
|Point2d(x=0.772411, y=0.931074)|,|Point2d(x=0.769875, y=0.881843)|,0.7711430788040161,0.9064586758613586,1580609985.917103
|Point2d(x=0.771104, y=0.935173)|,|Point2d(x=0.769704, y=0.882748)|,0.7704038321971893,0.9089604616165161,1580609985.927849
|Point2d(x=0.768434, y=0.944422)|,|Point2d(x=0.769704, y=0.882748)|,0.7690691649913788,0.9135850071907043,1580609985.938639
|Point2d(x=0.784700, y=0.937429)|,|Point2d(x=0.773312, y=0.870516)|,0.7790060341358185,0.9039724469184875,1580609985.950357
|Point2d(x=0.779881, y=0.931890)|,|Point2d(x=0.775910, y=0.871549)|,0.7778955101966858,0.901719719171524,1580609985.961169
|Point2d(x=0.776915, y=0.935335)|,|Point2d(x=0.774453, y=0.875240)|,0.7756837606430054,0.9052872955799103,1580609985.972701
|Point2d(x=0.775602, y=0.926459)|,|Point2d(x=0.772596, y=0.883241)|,0.7740988433361053,0.9048501253128052,1580609985.983662
|Point2d(x=0.776665, y=0.923139)|,|Point2d(x=0.771148, y=0.885260)|,0.7739062905311584,0.9041992425918579,1580609985.994923
|Point2d(x=0.766034, y=0.913842)|,|Point2d(x=0.763498, y=0.877827)|,0.7647658288478851,0.8958344161510468,1580609986.006023
|Point2d(x=0.736792, y=0.915916)|,|Point2d(x=0.731865, y=0.870881)|,0.7343286871910095,0.8933988213539124,1580609986.017087
|Point2d(x=0.685600, y=0.907816)|,|Point2d(x=0.676431, y=0.860709)|,0.6810158789157867,0.884262204170227,1580609986.027799
|Point2d(x=0.645670, y=0.888051)|,|Point2d(x=0.654970, y=0.868331)|,0.6503198146820068,0.8781910240650177,1580609986.03927
|Point2d(x=0.631737, y=0.882049)|,|Point2d(x=0.642548, y=0.875998)|,0.6371423304080963,0.8790237307548523,1580609986.050219
|Point2d(x=0.625668, y=0.886528)|,|Point2d(x=0.640864, y=0.878645)|,0.6332662403583527,0.8825867176055908,1580609986.061265
|Point2d(x=0.624128, y=0.886204)|,|Point2d(x=0.640772, y=0.874867)|,0.632449597120285,0.8805356919765472,1580609986.072599
|Point2d(x=0.630530, y=0.890756)|,|Point2d(x=0.633532, y=0.874631)|,0.6320314705371857,0.8826935291290283,1580609986.083636
|Point2d(x=0.633040, y=0.892179)|,|Point2d(x=0.630661, y=0.876633)|,0.6318507194519043,0.8844060301780701,1580609986.094309
|Point2d(x=0.630947, y=0.893661)|,|Point2d(x=0.630158, y=0.880856)|,0.6305526793003082,0.8872587084770203,1580609986.105875
|Point2d(x=0.630643, y=0.898867)|,|Point2d(x=0.634351, y=0.891598)|,0.6324969232082367,0.8952327072620392,1580609986.117307
|Point2d(x=0.628560, y=0.899765)|,|Point2d(x=0.636893, y=0.893070)|,0.6327262222766876,0.8964171707630157,1580609986.127831
|Point2d(x=0.632222, y=0.900893)|,|Point2d(x=0.638275, y=0.892594)|,0.635248601436615,0.8967436850070953,1580609986.139171
|Point2d(x=0.630446, y=0.900465)|,|Point2d(x=0.632464, y=0.875092)|,0.6314554512500763,0.8877784311771393,1580609986.150281
|Point2d(x=0.632622, y=0.896194)|,|Point2d(x=0.629279, y=0.876046)|,0.6309506595134735,0.8861195743083954,1580609986.161012
|Point2d(x=0.632539, y=0.897877)|,|Point2d(x=0.631007, y=0.881474)|,0.6317731440067291,0.889675498008728,1580609986.172487
|Point2d(x=0.630966, y=0.888002)|,|Point2d(x=0.629182, y=0.887011)|,0.6300739943981171,0.887506753206253,1580609986.183699
|Point2d(x=0.628197, y=0.887555)|,|Point2d(x=0.628426, y=0.886278)|,0.6283116936683655,0.8869162499904633,1580609986.194057
|Point2d(x=0.628299, y=0.887038)|,|Point2d(x=0.627030, y=0.877859)|,0.6276646554470062,0.8824483454227448,1580609986.205347
|Point2d(x=0.625627, y=0.890961)|,|Point2d(x=0.631623, y=0.873236)|,0.6286249458789825,0.8820987045764923,1580609986.216583
|Point2d(x=0.626610, y=0.893574)|,|Point2d(x=0.635086, y=0.874426)|,0.6308480501174927,0.884000152349472,1580609986.227611
|Point2d(x=0.631893, y=0.905139)|,|Point2d(x=0.625072, y=0.875444)|,0.6284822225570679,0.8902911245822906,1580609986.239454
|Point2d(x=0.635116, y=0.908612)|,|Point2d(x=0.626763, y=0.896769)|,0.6309394240379333,0.9026903212070465,1580609986.25027
|Point2d(x=0.623768, y=0.912481)|,|Point2d(x=0.611777, y=0.894838)|,0.61777263879776,0.9036590754985809,1580609986.260983
|Point2d(x=0.596412, y=0.919681)|,|Point2d(x=0.594967, y=0.898538)|,0.5956895351409912,0.9091093242168427,1580609986.272614
|Point2d(x=0.559376, y=0.912767)|,|Point2d(x=0.544907, y=0.879370)|,0.5521414279937744,0.8960688412189484,1580609986.283492
|Point2d(x=0.505339, y=0.901716)|,|Point2d(x=0.486181, y=0.877040)|,0.49576008319854736,0.889378160238266,1580609986.294267
|Point2d(x=0.489685, y=0.891492)|,|Point2d(x=0.481313, y=0.874206)|,0.48549917340278625,0.8828488886356354,1580609986.305824
|Point2d(x=0.491706, y=0.892725)|,|Point2d(x=0.471920, y=0.884473)|,0.48181313276290894,0.8885988295078278,1580609986.316735
|Point2d(x=0.488727, y=0.893638)|,|Point2d(x=0.476590, y=0.885420)|,0.48265865445137024,0.8895287215709686,1580609986.327454
|Point2d(x=0.482975, y=0.898614)|,|Point2d(x=0.480403, y=0.891519)|,0.4816887527704239,0.8950666189193726,1580609986.339345
|Point2d(x=0.481853, y=0.901081)|,|Point2d(x=0.483843, y=0.884159)|,0.48284806311130524,0.8926202654838562,1580609986.350179
|Point2d(x=0.480018, y=0.902458)|,|Point2d(x=0.483018, y=0.891326)|,0.48151810467243195,0.8968920111656189,1580609986.360742
|Point2d(x=0.485924, y=0.904869)|,|Point2d(x=0.478428, y=0.889129)|,0.48217566311359406,0.8969992399215698,1580609986.372388
|Point2d(x=0.485225, y=0.914379)|,|Point2d(x=0.477679, y=0.892727)|,0.481452152132988,0.9035530388355255,1580609986.384039
|Point2d(x=0.485787, y=0.914036)|,|Point2d(x=0.476191, y=0.894755)|,0.48098908364772797,0.9043956398963928,1580609986.393877
|Point2d(x=0.476562, y=0.911025)|,|Point2d(x=0.480010, y=0.898352)|,0.4782858341932297,0.9046882390975952,1580609986.406064
|Point2d(x=0.474532, y=0.902568)|,|Point2d(x=0.479707, y=0.895088)|,0.4771198034286499,0.8988278806209564,1580609986.416419
|Point2d(x=0.473012, y=0.899675)|,|Point2d(x=0.478822, y=0.894147)|,0.47591690719127655,0.8969108164310455,1580609986.427147
|Point2d(x=0.481956, y=0.907986)|,|Point2d(x=0.475310, y=0.890123)|,0.4786330461502075,0.8990547060966492,1580609986.438928
|Point2d(x=0.484135, y=0.908763)|,|Point2d(x=0.474720, y=0.898740)|,0.47942739725112915,0.9037514328956604,1580609986.449739
|Point2d(x=0.486455, y=0.907390)|,|Point2d(x=0.470289, y=0.898191)|,0.4783717840909958,0.9027904868125916,1580609986.460584
|Point2d(x=0.485380, y=0.902929)|,|Point2d(x=0.468441, y=0.901743)|,0.47691047191619873,0.9023360013961792,1580609986.472236
|Point2d(x=0.484493, y=0.893645)|,|Point2d(x=0.469923, y=0.901864)|,0.4772080034017563,0.897754579782486,1580609986.483298
|Point2d(x=0.483832, y=0.897395)|,|Point2d(x=0.474549, y=0.902145)|,0.47919076681137085,0.8997700810432434,1580609986.493931
|Point2d(x=0.477467, y=0.892443)|,|Point2d(x=0.477390, y=0.896126)|,0.4774285703897476,0.894284576177597,1580609986.505406
|Point2d(x=0.477814, y=0.896493)|,|Point2d(x=0.474755, y=0.902498)|,0.47628460824489594,0.8994952738285065,1580609986.516611
|Point2d(x=0.478497, y=0.897731)|,|Point2d(x=0.470440, y=0.901722)|,0.4744686335325241,0.8997268080711365,1580609986.527228
|Point2d(x=0.483606, y=0.906616)|,|Point2d(x=0.474885, y=0.898782)|,0.47924552857875824,0.9026989936828613,1580609986.539024
|Point2d(x=0.477781, y=0.913871)|,|Point2d(x=0.473941, y=0.888574)|,0.4758606106042862,0.901222437620163,1580609986.549762
|Point2d(x=0.478979, y=0.917612)|,|Point2d(x=0.478585, y=0.882177)|,0.47878237068653107,0.8998946249485016,1580609986.560339
|Point2d(x=0.468548, y=0.910592)|,|Point2d(x=0.469194, y=0.883932)|,0.4688708037137985,0.8972623944282532,1580609986.571976
|Point2d(x=0.456365, y=0.908737)|,|Point2d(x=0.431789, y=0.891049)|,0.44407691061496735,0.8998931050300598,1580609986.583141
|Point2d(x=0.401866, y=0.898302)|,|Point2d(x=0.365030, y=0.899363)|,0.3834478110074997,0.898832768201828,1580609986.593808
|Point2d(x=0.353550, y=0.899206)|,|Point2d(x=0.340000, y=0.908200)|,0.3467751443386078,0.9037029445171356,1580609986.605374
|Point2d(x=0.318661, y=0.894120)|,|Point2d(x=0.306739, y=0.909956)|,0.31269997358322144,0.9020380079746246,1580609986.616667
|Point2d(x=0.290010, y=0.887630)|,|Point2d(x=0.286903, y=0.910638)|,0.288456529378891,0.8991343379020691,1580609986.627355
|Point2d(x=0.288238, y=0.888746)|,|Point2d(x=0.287144, y=0.909564)|,0.28769123554229736,0.8991550207138062,1580609986.638901
|Point2d(x=0.287123, y=0.886234)|,|Point2d(x=0.295307, y=0.901474)|,0.2912151515483856,0.8938539624214172,1580609986.649664
|Point2d(x=0.284148, y=0.886060)|,|Point2d(x=0.291193, y=0.901422)|,0.28767016530036926,0.8937409520149231,1580609986.660468
|Point2d(x=0.287114, y=0.876592)|,|Point2d(x=0.285643, y=0.902202)|,0.2863784283399582,0.8893967568874359,1580609986.672289
|Point2d(x=0.290190, y=0.872933)|,|Point2d(x=0.285105, y=0.903220)|,0.2876475900411606,0.8880765736103058,1580609986.683085
|Point2d(x=0.290212, y=0.878731)|,|Point2d(x=0.286795, y=0.900698)|,0.2885035276412964,0.8897145390510559,1580609986.693799
|Point2d(x=0.294412, y=0.887265)|,|Point2d(x=0.287349, y=0.900046)|,0.2908802628517151,0.8936552703380585,1580609986.705692
|Point2d(x=0.300497, y=0.890846)|,|Point2d(x=0.283121, y=0.899179)|,0.29180921614170074,0.895012229681015,1580609986.716412
|Point2d(x=0.302932, y=0.896194)|,|Point2d(x=0.281759, y=0.897883)|,0.2923458218574524,0.897038608789444,1580609986.727104
|Point2d(x=0.296584, y=0.901045)|,|Point2d(x=0.284364, y=0.892168)|,0.290474072098732,0.8966066241264343,1580609986.739044
|Point2d(x=0.294332, y=0.902134)|,|Point2d(x=0.287051, y=0.888860)|,0.2906915694475174,0.8954968452453613,1580609986.749963
|Point2d(x=0.293523, y=0.901330)|,|Point2d(x=0.286639, y=0.896792)|,0.29008109867572784,0.8990608155727386,1580609986.76062
|Point2d(x=0.289592, y=0.888338)|,|Point2d(x=0.283810, y=0.904123)|,0.28670094907283783,0.8962303400039673,1580609986.772329
|Point2d(x=0.290506, y=0.895623)|,|Point2d(x=0.281089, y=0.905862)|,0.2857978343963623,0.9007427096366882,1580609986.78321
|Point2d(x=0.291539, y=0.892271)|,|Point2d(x=0.278953, y=0.909168)|,0.28524625301361084,0.9007195830345154,1580609986.794004
|Point2d(x=0.295306, y=0.899996)|,|Point2d(x=0.275144, y=0.904005)|,0.2852250635623932,0.902000367641449,1580609986.805279
|Point2d(x=0.294302, y=0.895165)|,|Point2d(x=0.273582, y=0.908593)|,0.28394199907779694,0.9018788933753967,1580609986.816447
|Point2d(x=0.292959, y=0.897665)|,|Point2d(x=0.272239, y=0.905318)|,0.2825993746519089,0.9014911949634552,1580609986.827019
|Point2d(x=0.288997, y=0.897554)|,|Point2d(x=0.271796, y=0.902746)|,0.28039662539958954,0.9001500308513641,1580609986.838844
|Point2d(x=0.297308, y=0.893630)|,|Point2d(x=0.268694, y=0.902109)|,0.2830010950565338,0.8978694677352905,1580609986.84967
|Point2d(x=0.295280, y=0.892591)|,|Point2d(x=0.269613, y=0.901606)|,0.2824465185403824,0.8970983922481537,1580609986.860811
|Point2d(x=0.304571, y=0.892410)|,|Point2d(x=0.274337, y=0.907924)|,0.2894539535045624,0.9001670479774475,1580609986.872219
|Point2d(x=0.300993, y=0.892144)|,|Point2d(x=0.276500, y=0.903599)|,0.288746640086174,0.8978714942932129,1580609986.882525
|Point2d(x=0.299982, y=0.890783)|,|Point2d(x=0.277546, y=0.903788)|,0.2887644022703171,0.8972853720188141,1580609986.893744
|Point2d(x=0.301576, y=0.882610)|,|Point2d(x=0.277060, y=0.900574)|,0.2893180549144745,0.8915923833847046,1580609986.905583
|Point2d(x=0.302937, y=0.881650)|,|Point2d(x=0.278090, y=0.907264)|,0.2905133366584778,0.8944571614265442,1580609986.916365
|Point2d(x=0.304585, y=0.882189)|,|Point2d(x=0.279625, y=0.906320)|,0.29210491478443146,0.8942548036575317,1580609986.927062
|Point2d(x=0.298438, y=0.887052)|,|Point2d(x=0.282875, y=0.908928)|,0.29065631330013275,0.897990345954895,1580609986.938946
|Point2d(x=0.299916, y=0.890954)|,|Point2d(x=0.278963, y=0.905119)|,0.2894396483898163,0.8980367183685303,1580609986.949671
|Point2d(x=0.301991, y=0.894015)|,|Point2d(x=0.278298, y=0.910089)|,0.2901443839073181,0.9020522832870483,1580609986.960422
|Point2d(x=0.300374, y=0.900893)|,|Point2d(x=0.282716, y=0.917077)|,0.2915450930595398,0.908985048532486,1580609986.971968
|Point2d(x=0.298064, y=0.902177)|,|Point2d(x=0.284795, y=0.922944)|,0.29142947494983673,0.9125604331493378,1580609986.982886
|Point2d(x=0.300017, y=0.901332)|,|Point2d(x=0.285360, y=0.921330)|,0.29268886148929596,0.9113307893276215,1580609986.99354
|Point2d(x=0.300408, y=0.897314)|,|Point2d(x=0.280860, y=0.916157)|,0.2906339019536972,0.9067354500293732,1580609987.005365
|Point2d(x=0.296891, y=0.898434)|,|Point2d(x=0.285631, y=0.909360)|,0.291260689496994,0.9038972854614258,1580609987.016302
|Point2d(x=0.298548, y=0.903012)|,|Point2d(x=0.282372, y=0.905880)|,0.2904602587223053,0.9044459164142609,1580609987.027127
|Point2d(x=0.304876, y=0.904129)|,|Point2d(x=0.282678, y=0.899356)|,0.29377689957618713,0.9017422497272491,1580609987.0386
|Point2d(x=0.302222, y=0.908095)|,|Point2d(x=0.284666, y=0.899099)|,0.2934441566467285,0.9035969972610474,1580609987.049808
|Point2d(x=0.300761, y=0.903370)|,|Point2d(x=0.285351, y=0.900651)|,0.29305577278137207,0.9020105004310608,1580609987.06018
|Point2d(x=0.304580, y=0.912660)|,|Point2d(x=0.278237, y=0.898139)|,0.29140861332416534,0.9053991138935089,1580609987.072096
|Point2d(x=0.306333, y=0.907148)|,|Point2d(x=0.277096, y=0.896764)|,0.2917143404483795,0.9019562304019928,1580609987.08284
|Point2d(x=0.307540, y=0.909686)|,|Point2d(x=0.278358, y=0.894458)|,0.2929494231939316,0.9020721018314362,1580609987.093655
|Point2d(x=0.292696, y=0.886893)|,|Point2d(x=0.275497, y=0.896021)|,0.2840963453054428,0.891457200050354,1580609987.105135
|Point2d(x=0.269462, y=0.882895)|,|Point2d(x=0.234271, y=0.893519)|,0.251866415143013,0.8882066607475281,1580609987.116345
|Point2d(x=0.189562, y=0.877924)|,|Point2d(x=0.168644, y=0.885618)|,0.17910272628068924,0.881771057844162,1580609987.126945
